league,season,fixture_id,date,venue,referee,home_team,away_team,home_goals,away_goals,status,home_shots_on_target,away_shots_on_target,home_shots_total,away_shots_total,home_possession,away_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_passes,away_passes,home_pass_accuracy,away_pass_accuracy,goal_diff,result,total_goals,home_win,draw,away_win,home_total_cards,away_total_cards,total_cards,card_diff,possession_diff,pass_accuracy_diff,shot_diff,shots_on_target_diff,passes_diff,home_shot_efficiency,away_shot_efficiency,shot_efficiency_diff,big_team_home,big_team_away,big_team_match
Ligue 1,2022,871571,2022-10-16 15:05:00+00:00,Stade Louis II,R. Buquet,Monaco,Clermont Foot,1,1,FT,4.0,7.0,6.0,21.0,35.0,65.0,3.0,4.0,1.0,0.0,316.0,600.0,73.0,90.0,0,D,2,0,1,0,4.0,4.0,8.0,0.0,-30.0,-17.0,-15.0,-3.0,-284.0,0.16666666666666666,0.047619047619047616,0.11904761904761904,0,0,0
Ligue 1,2022,871574,2022-10-16 18:45:00+00:00,Parc des Princes,C. Turpin,Paris Saint Germain,Marseille,1,0,FT,8.0,7.0,23.0,18.0,50.0,50.0,1.0,1.0,0.0,1.0,517.0,520.0,91.0,90.0,1,H,1,1,0,0,1.0,2.0,3.0,-1.0,0.0,1.0,5.0,1.0,-3.0,0.043478260869565216,0.0,0.043478260869565216,0,0,0
Ligue 1,2022,871584,2022-10-22 15:00:00+00:00,Stade de la Mosson,T. Léonard,Montpellier,Lyon,1,2,FT,4.0,10.0,10.0,21.0,37.0,63.0,2.0,2.0,1.0,1.0,322.0,532.0,75.0,86.0,-1,A,3,0,0,1,3.0,3.0,6.0,0.0,-26.0,-11.0,-11.0,-6.0,-210.0,0.1,0.09523809523809523,0.004761904761904773,0,0,0
Ligue 1,2022,871588,2022-10-23 13:00:00+00:00,Stadium de Toulouse,J. Stinat,Toulouse,Strasbourg,2,2,FT,6.0,5.0,17.0,11.0,48.0,52.0,2.0,1.0,1.0,0.0,418.0,450.0,80.0,79.0,0,D,4,0,1,0,3.0,1.0,4.0,2.0,-4.0,1.0,6.0,1.0,-32.0,0.11764705882352941,0.18181818181818182,-0.06417112299465241,0,0,0
Ligue 1,2022,871585,2022-10-23 15:05:00+00:00,Allianz Riviera,F. Letexier,Nice,Nantes,1,1,FT,5.0,4.0,11.0,11.0,66.0,34.0,3.0,4.0,0.0,2.0,604.0,300.0,86.0,76.0,0,D,2,0,1,0,3.0,6.0,9.0,-3.0,32.0,10.0,0.0,1.0,304.0,0.09090909090909091,0.09090909090909091,0.0,0,0,0
Ligue 1,2022,871590,2022-10-30 12:00:00+00:00,Stade de l'Abbé Deschamps,B. Millot,Auxerre,Ajaccio,1,0,FT,5.0,1.0,18.0,5.0,41.0,59.0,1.0,1.0,1.0,1.0,344.0,482.0,80.0,83.0,1,H,1,1,0,0,2.0,2.0,4.0,0.0,-18.0,-3.0,13.0,4.0,-138.0,0.05555555555555555,0.0,0.05555555555555555,0,0,0
Ligue 1,2022,871607,2022-11-06 14:00:00+00:00,Stade Auguste-Delaune II,R. Buquet,Reims,Nantes,1,0,FT,9.0,5.0,22.0,15.0,57.0,43.0,2.0,4.0,0.0,1.0,481.0,367.0,81.0,72.0,1,H,1,1,0,0,2.0,5.0,7.0,-3.0,14.0,9.0,7.0,4.0,114.0,0.045454545454545456,0.0,0.045454545454545456,0,0,0
Ligue 1,2022,871604,2022-11-06 16:05:00+00:00,Decathlon Arena – Stade Pierre-Mauroy,J. Hamel,Lille,Rennes,1,1,FT,7.0,2.0,19.0,3.0,62.0,38.0,4.0,1.0,0.0,1.0,579.0,358.0,86.0,74.0,0,D,2,0,1,0,4.0,2.0,6.0,2.0,24.0,12.0,16.0,5.0,221.0,0.05263157894736842,0.3333333333333333,-0.2807017543859649,1,0,0
Ligue 1,2022,871618,2022-11-13 14:00:00+00:00,Stade Francis-Le Blé,R. Buquet,Stade Brestois 29,Estac Troyes,2,1,FT,5.0,2.0,15.0,8.0,54.0,46.0,3.0,2.0,0.0,1.0,429.0,372.0,83.0,79.0,1,H,3,1,0,0,3.0,3.0,6.0,0.0,8.0,4.0,7.0,3.0,57.0,0.13333333333333333,0.125,0.008333333333333331,0,0,0
Ligue 1,2022,871622,2022-12-28 18:00:00+00:00,Stade Gabriel Montpied,F. Letexier,Clermont Foot,Lille,0,2,FT,3.0,3.0,9.0,14.0,43.0,57.0,4.0,2.0,1.0,0.0,372.0,519.0,77.0,83.0,-2,A,2,0,0,1,5.0,2.0,7.0,3.0,-14.0,-6.0,-5.0,0.0,-147.0,0.0,0.14285714285714285,-0.14285714285714285,0,1,0
Ligue 1,2022,871638,2023-01-02 18:00:00+00:00,Stade de la Mosson,R. Buquet,Montpellier,Marseille,1,2,FT,1.0,8.0,8.0,17.0,40.0,60.0,2.0,2.0,0.0,1.0,317.0,483.0,76.0,84.0,-1,A,3,0,0,1,2.0,3.0,5.0,-1.0,-20.0,-8.0,-9.0,-7.0,-166.0,0.125,0.11764705882352941,0.00735294117647059,0,0,0
Ligue 1,2022,871642,2023-01-11 18:00:00+00:00,Stade Gabriel Montpied,C. Turpin,Clermont Foot,Rennes,2,1,FT,5.0,2.0,11.0,9.0,38.0,62.0,0.0,2.0,0.0,2.0,355.0,583.0,75.0,86.0,1,H,3,1,0,0,0.0,4.0,4.0,-4.0,-24.0,-11.0,2.0,3.0,-228.0,0.18181818181818182,0.1111111111111111,0.07070707070707072,0,0,0
Ligue 1,2022,871667,2023-01-29 14:00:00+00:00,Stade de la Meinau,W. Delajod,Strasbourg,Toulouse,1,2,FT,2.0,3.0,11.0,8.0,54.0,46.0,2.0,1.0,1.0,0.0,556.0,476.0,79.0,74.0,-1,A,3,0,0,1,3.0,1.0,4.0,2.0,8.0,5.0,3.0,-1.0,80.0,0.09090909090909091,0.25,-0.1590909090909091,0,0,0
Ligue 1,2022,871666,2023-01-29 19:45:00+00:00,Parc des Princes,R. Buquet,Paris Saint Germain,Reims,1,1,FT,4.0,4.0,12.0,17.0,59.0,41.0,2.0,1.0,1.0,0.0,713.0,466.0,89.0,88.0,0,D,2,0,1,0,3.0,1.0,4.0,2.0,18.0,1.0,-5.0,0.0,247.0,0.08333333333333333,0.058823529411764705,0.024509803921568624,0,0,0
Ligue 1,2022,871674,2023-02-01 18:00:00+00:00,Stade Raymond-Kopa,B. Dechepy,Angers,Ajaccio,1,2,FT,2.0,4.0,6.0,9.0,39.0,61.0,1.0,2.0,1.0,0.0,296.0,451.0,68.0,78.0,-1,A,3,0,0,1,2.0,2.0,4.0,0.0,-22.0,-10.0,-3.0,-2.0,-155.0,0.16666666666666666,0.2222222222222222,-0.05555555555555555,0,0,0
Ligue 1,2022,871686,2023-02-05 14:00:00+00:00,Stade de la Meinau,S. Frappart,Strasbourg,Montpellier,2,0,FT,2.0,0.0,6.0,11.0,32.0,68.0,3.0,1.0,1.0,0.0,275.0,566.0,66.0,84.0,2,H,2,1,0,0,4.0,1.0,5.0,3.0,-36.0,-18.0,-5.0,2.0,-291.0,0.3333333333333333,0.0,0.3333333333333333,0,0,0
Ligue 1,2022,871680,2023-02-05 14:00:00+00:00,Stade François Coty,R. Buquet,Ajaccio,Nantes,0,2,FT,2.0,3.0,8.0,7.0,43.0,57.0,2.0,1.0,1.0,0.0,356.0,468.0,70.0,77.0,-2,A,2,0,0,1,3.0,1.0,4.0,2.0,-14.0,-7.0,1.0,-1.0,-112.0,0.0,0.2857142857142857,-0.2857142857142857,0,0,0
Ligue 1,2022,871709,2023-02-19 14:00:00+00:00,Stade de l'Aube,B. Bastien,Estac Troyes,Montpellier,0,1,FT,2.0,7.0,4.0,19.0,51.0,49.0,2.0,1.0,1.0,1.0,451.0,408.0,80.0,84.0,-1,A,1,0,0,1,3.0,2.0,5.0,1.0,2.0,-4.0,-15.0,-5.0,43.0,0.0,0.05263157894736842,-0.05263157894736842,0,0,0
Ligue 1,2022,871716,2023-02-24 20:00:00+00:00,Decathlon Arena – Stade Pierre-Mauroy,P. Gaillouste,Lille,Stade Brestois 29,2,1,FT,4.0,0.0,18.0,3.0,70.0,30.0,2.0,2.0,0.0,1.0,609.0,268.0,87.0,72.0,1,H,3,1,0,0,2.0,3.0,5.0,-1.0,40.0,15.0,15.0,4.0,341.0,0.1111111111111111,0.3333333333333333,-0.2222222222222222,1,0,0
Ligue 1,2022,871710,2023-02-26 14:00:00+00:00,Stade François Coty,M. Bollengier,Ajaccio,Estac Troyes,2,1,FT,6.0,5.0,14.0,11.0,54.0,46.0,2.0,2.0,0.0,1.0,412.0,357.0,78.0,68.0,1,H,3,1,0,0,2.0,3.0,5.0,-1.0,8.0,10.0,3.0,1.0,55.0,0.14285714285714285,0.09090909090909091,0.05194805194805194,0,0,0
Ligue 1,2022,871720,2023-03-05 14:00:00+00:00,Stade de la Mosson,B. Millot,Montpellier,Angers,5,0,FT,8.0,4.0,15.0,10.0,59.0,41.0,1.0,4.0,0.0,1.0,516.0,357.0,86.0,83.0,5,H,5,1,0,0,1.0,5.0,6.0,-4.0,18.0,3.0,5.0,4.0,159.0,0.3333333333333333,0.0,0.3333333333333333,0,0,0
Ligue 1,2022,871738,2023-03-12 19:45:00+00:00,Stade Orange Vélodrome,J. Pignard,Marseille,Strasbourg,2,2,FT,4.0,9.0,7.0,24.0,41.0,59.0,0.0,4.0,1.0,0.0,348.0,496.0,72.0,82.0,0,D,4,0,1,0,1.0,4.0,5.0,-3.0,-18.0,-10.0,-17.0,-5.0,-148.0,0.2857142857142857,0.08333333333333333,0.20238095238095238,0,0,0
Ligue 1,2022,871740,2023-03-19 12:00:00+00:00,Stade François Coty,J. Stinat,Ajaccio,Monaco,0,2,FT,1.0,4.0,10.0,8.0,42.0,58.0,2.0,1.0,1.0,0.0,346.0,473.0,71.0,77.0,-2,A,2,0,0,1,3.0,1.0,4.0,2.0,-16.0,-6.0,2.0,-3.0,-127.0,0.0,0.25,-0.25,0,0,0
Ligue 1,2022,871741,2023-03-19 14:00:00+00:00,Stade de la Mosson,P. Gaillouste,Montpellier,Clermont Foot,2,1,FT,9.0,8.0,23.0,16.0,56.0,44.0,3.0,1.0,1.0,0.0,453.0,359.0,78.0,73.0,1,H,3,1,0,0,4.0,1.0,5.0,3.0,12.0,5.0,7.0,1.0,94.0,0.08695652173913043,0.0625,0.024456521739130432,0,0,0
Ligue 1,2022,871742,2023-03-19 14:00:00+00:00,Allianz Riviera,R. Buquet,Nice,Lorient,1,1,FT,1.0,3.0,16.0,9.0,53.0,47.0,0.0,2.0,0.0,1.0,542.0,496.0,89.0,87.0,0,D,2,0,1,0,0.0,3.0,3.0,-3.0,6.0,2.0,7.0,-2.0,46.0,0.0625,0.1111111111111111,-0.048611111111111105,0,0,0
Ligue 1,2022,871755,2023-04-02 11:00:00+00:00,Decathlon Arena – Stade Pierre-Mauroy,J. Pignard,Lille,Lorient,3,1,FT,7.0,1.0,20.0,2.0,60.0,40.0,3.0,3.0,0.0,1.0,585.0,393.0,88.0,82.0,2,H,4,1,0,0,3.0,4.0,7.0,-1.0,20.0,6.0,18.0,6.0,192.0,0.15,0.5,-0.35,1,0,0
Ligue 1,2022,871753,2023-04-02 13:00:00+00:00,Stade Gabriel Montpied,M. Vernice,Clermont Foot,Ajaccio,2,1,FT,6.0,2.0,14.0,3.0,67.0,33.0,2.0,5.0,0.0,1.0,566.0,283.0,85.0,64.0,1,H,3,1,0,0,2.0,6.0,8.0,-4.0,34.0,21.0,11.0,4.0,283.0,0.14285714285714285,0.3333333333333333,-0.19047619047619047,0,0,0
Ligue 1,2022,871758,2023-04-02 13:00:00+00:00,Stade Francis-Le Blé,S. Frappart,Stade Brestois 29,Toulouse,3,1,FT,7.0,3.0,17.0,9.0,41.0,59.0,2.0,5.0,0.0,1.0,353.0,537.0,81.0,85.0,2,H,4,1,0,0,2.0,6.0,8.0,-4.0,-18.0,-4.0,8.0,4.0,-184.0,0.17647058823529413,0.1111111111111111,0.06535947712418302,0,0,0
Ligue 1,2022,871751,2023-04-02 15:05:00+00:00,Stade Louis II,W. Delajod,Monaco,Strasbourg,4,3,FT,7.0,6.0,9.0,13.0,50.0,50.0,3.0,1.0,1.0,0.0,448.0,430.0,75.0,78.0,1,H,7,1,0,0,4.0,1.0,5.0,3.0,0.0,-3.0,-4.0,1.0,18.0,0.4444444444444444,0.23076923076923078,0.21367521367521364,0,0,0
Ligue 1,2022,871767,2023-04-07 19:00:00+00:00,Stade Bollaert-Delelis,P. Gaillouste,Lens,Strasbourg,2,1,FT,9.0,3.0,13.0,13.0,55.0,45.0,1.0,5.0,0.0,1.0,512.0,423.0,83.0,80.0,1,H,3,1,0,0,1.0,6.0,7.0,-5.0,10.0,3.0,0.0,6.0,89.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0,0,0
Ligue 1,2022,871785,2023-04-23 15:05:00+00:00,Stade de la Mosson,R. Buquet,Montpellier,Rennes,1,0,FT,2.0,4.0,11.0,16.0,30.0,70.0,3.0,2.0,1.0,0.0,260.0,598.0,74.0,89.0,1,H,1,1,0,0,4.0,2.0,6.0,2.0,-40.0,-15.0,-5.0,-2.0,-338.0,0.09090909090909091,0.0,0.09090909090909091,0,0,0
Ligue 1,2022,871791,2023-04-30 13:00:00+00:00,Stade Gabriel Montpied,S. Frappart,Clermont Foot,Reims,1,0,FT,2.0,3.0,8.0,16.0,33.0,67.0,0.0,2.0,1.0,0.0,289.0,589.0,70.0,86.0,1,H,1,1,0,0,1.0,2.0,3.0,-1.0,-34.0,-16.0,-8.0,-1.0,-300.0,0.125,0.0,0.125,0,0,0
Ligue 1,2022,871794,2023-04-30 15:05:00+00:00,Parc des Princes,J. Brisard,Paris Saint Germain,Lorient,1,3,FT,4.0,7.0,13.0,14.0,54.0,46.0,4.0,3.0,1.0,0.0,606.0,523.0,90.0,89.0,-2,A,4,0,0,1,5.0,3.0,8.0,2.0,8.0,1.0,-1.0,-3.0,83.0,0.07692307692307693,0.21428571428571427,-0.13736263736263735,0,0,0
Ligue 1,2022,871803,2023-05-07 13:00:00+00:00,Stade Yves Allainmat - Le Moustoir,B. Millot,Lorient,Stade Brestois 29,2,1,FT,3.0,2.0,6.0,15.0,46.0,54.0,3.0,2.0,1.0,0.0,378.0,426.0,80.0,81.0,1,H,3,1,0,0,4.0,2.0,6.0,2.0,-8.0,-1.0,-9.0,1.0,-48.0,0.3333333333333333,0.06666666666666667,0.26666666666666666,0,0,0
Ligue 1,2022,871815,2023-05-12 19:00:00+00:00,Stade Bollaert-Delelis,J. Pignard,Lens,Reims,2,1,FT,6.0,3.0,8.0,17.0,40.0,60.0,1.0,3.0,1.0,0.0,329.0,485.0,80.0,89.0,1,H,3,1,0,0,2.0,3.0,5.0,-1.0,-20.0,-9.0,-9.0,3.0,-156.0,0.25,0.058823529411764705,0.19117647058823528,0,0,0
Ligue 1,2022,871814,2023-05-13 19:00:00+00:00,Parc des Princes,P. Gaillouste,Paris Saint Germain,Ajaccio,5,0,FT,9.0,2.0,16.0,7.0,73.0,27.0,1.0,1.0,1.0,1.0,743.0,275.0,91.0,79.0,5,H,5,1,0,0,2.0,2.0,4.0,0.0,46.0,12.0,9.0,7.0,468.0,0.3125,0.0,0.3125,0,0,0
Ligue 1,2022,871820,2023-05-21 11:00:00+00:00,Stade François Coty,E. Wattellier,Ajaccio,Rennes,0,5,FT,0.0,7.0,2.0,13.0,41.0,59.0,1.0,2.0,1.0,0.0,361.0,521.0,80.0,87.0,-5,A,5,0,0,1,2.0,2.0,4.0,0.0,-18.0,-7.0,-11.0,-7.0,-160.0,0.0,0.38461538461538464,-0.38461538461538464,0,0,0
Ligue 1,2022,871829,2023-05-21 13:00:00+00:00,Stade de l'Aube,C. Turpin,Estac Troyes,Strasbourg,1,1,FT,3.0,5.0,8.0,16.0,45.0,55.0,1.0,1.0,1.0,1.0,379.0,459.0,85.0,84.0,0,D,2,0,1,0,2.0,2.0,4.0,0.0,-10.0,1.0,-8.0,-2.0,-80.0,0.125,0.0625,0.0625,0,0,0
Ligue 1,2022,871834,2023-05-27 19:00:00+00:00,Groupama Stadium,J. Stinat,Lyon,Reims,3,0,FT,7.0,1.0,23.0,10.0,55.0,45.0,1.0,1.0,0.0,1.0,474.0,376.0,87.0,82.0,3,H,3,1,0,0,1.0,2.0,3.0,-1.0,10.0,5.0,13.0,6.0,98.0,0.13043478260869565,0.0,0.13043478260869565,0,0,0
Premier League,2023,1035049,2023-08-19 14:00:00+00:00,Craven Cottage,D. Bond,Fulham,Brentford,0,3,FT,2.0,8.0,10.0,17.0,55.0,45.0,4.0,2.0,1.0,0.0,474.0,391.0,84.0,83.0,-3,A,3,0,0,1,5.0,2.0,7.0,3.0,10.0,1.0,-7.0,-6.0,83.0,0.0,0.17647058823529413,-0.17647058823529413,0,0,0
Premier League,2023,1035056,2023-08-19 14:00:00+00:00,Molineux Stadium,A. Madley,Wolves,Brighton,1,4,FT,5.0,8.0,16.0,16.0,46.0,54.0,5.0,6.0,1.0,0.0,462.0,552.0,84.0,88.0,-3,A,5,0,0,1,6.0,6.0,12.0,0.0,-8.0,-4.0,0.0,-3.0,-90.0,0.0625,0.25,-0.1875,0,0,0
Premier League,2023,1035050,2023-08-19 14:00:00+00:00,Anfield,T. Bramall,Liverpool,Bournemouth,3,1,FT,10.0,5.0,26.0,13.0,65.0,35.0,1.0,3.0,1.0,0.0,600.0,325.0,86.0,73.0,2,H,4,1,0,0,2.0,3.0,5.0,-1.0,30.0,13.0,13.0,5.0,275.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,1,0,0
Premier League,2023,1035055,2023-08-20 15:30:00+00:00,London Stadium,J. Brooks,West Ham,Chelsea,3,1,FT,6.0,4.0,12.0,17.0,24.0,76.0,4.0,3.0,1.0,0.0,227.0,716.0,69.0,88.0,2,H,4,1,0,0,5.0,3.0,8.0,2.0,-52.0,-19.0,-5.0,2.0,-489.0,0.25,0.058823529411764705,0.19117647058823528,0,1,0
Premier League,2023,1035048,2023-08-21 19:00:00+00:00,Selhurst Park,D. Coote,Crystal Palace,Arsenal,0,1,FT,2.0,3.0,14.0,14.0,47.0,53.0,2.0,3.0,0.0,1.0,428.0,489.0,86.0,86.0,-1,A,1,0,0,1,2.0,4.0,6.0,-2.0,-6.0,0.0,0.0,-1.0,-61.0,0.0,0.07142857142857142,-0.07142857142857142,0,1,0
Premier League,2023,1035064,2023-08-26 14:00:00+00:00,Old Trafford,S. Attwell,Manchester United,Nottingham Forest,3,2,FT,9.0,4.0,18.0,9.0,66.0,34.0,4.0,4.0,0.0,1.0,637.0,316.0,86.0,72.0,1,H,5,1,0,0,4.0,5.0,9.0,-1.0,32.0,14.0,9.0,5.0,321.0,0.16666666666666666,0.2222222222222222,-0.05555555555555555,1,0,0
Premier League,2023,1035058,2023-08-26 14:00:00+00:00,Emirates Stadium,P. Tierney,Arsenal,Fulham,2,2,FT,11.0,3.0,19.0,8.0,71.0,29.0,0.0,6.0,0.0,1.0,680.0,274.0,90.0,72.0,0,D,4,0,1,0,0.0,7.0,7.0,-7.0,42.0,18.0,11.0,8.0,406.0,0.10526315789473684,0.25,-0.14473684210526316,1,0,0
Premier League,2023,1035065,2023-08-27 15:30:00+00:00,St. James' Park,J. Brooks,Newcastle,Liverpool,1,2,FT,8.0,4.0,23.0,9.0,60.0,40.0,1.0,2.0,0.0,1.0,590.0,384.0,86.0,80.0,-1,A,3,0,0,1,1.0,3.0,4.0,-2.0,20.0,6.0,14.0,4.0,206.0,0.043478260869565216,0.2222222222222222,-0.178743961352657,0,1,0
Premier League,2023,1035084,2023-09-16 14:00:00+00:00,Tottenham Hotspur Stadium,P. Bankes,Tottenham,Sheffield Utd,2,1,FT,10.0,5.0,28.0,7.0,70.0,30.0,6.0,7.0,0.0,1.0,620.0,269.0,88.0,69.0,1,H,3,1,0,0,6.0,8.0,14.0,-2.0,40.0,19.0,21.0,5.0,351.0,0.07142857142857142,0.14285714285714285,-0.07142857142857142,1,0,0
Premier League,2023,1035083,2023-09-18 18:45:00+00:00,The City Ground,R. Jones,Nottingham Forest,Burnley,1,1,FT,4.0,3.0,14.0,10.0,46.0,54.0,2.0,3.0,0.0,1.0,407.0,487.0,79.0,84.0,0,D,2,0,1,0,2.0,4.0,6.0,-2.0,-8.0,-5.0,4.0,1.0,-80.0,0.07142857142857142,0.1,-0.02857142857142858,0,0,0
Premier League,2023,1035095,2023-09-23 14:00:00+00:00,Etihad Stadium,A. Taylor,Manchester City,Nottingham Forest,2,0,FT,4.0,3.0,7.0,10.0,57.0,43.0,3.0,7.0,1.0,0.0,570.0,414.0,89.0,86.0,2,H,2,1,0,0,4.0,7.0,11.0,-3.0,14.0,3.0,-3.0,1.0,156.0,0.2857142857142857,0.0,0.2857142857142857,1,0,0
Premier League,2023,1035094,2023-09-23 14:00:00+00:00,Kenilworth Road,J. Smith,Luton,Wolves,1,1,FT,4.0,3.0,20.0,3.0,56.0,44.0,0.0,2.0,0.0,1.0,430.0,359.0,77.0,73.0,0,D,2,0,1,0,0.0,3.0,3.0,-3.0,12.0,4.0,17.0,1.0,71.0,0.05,0.3333333333333333,-0.2833333333333333,0,0,0
Premier League,2023,1035091,2023-09-24 13:00:00+00:00,Stamford Bridge,J. Gillett,Chelsea,Aston Villa,0,1,FT,4.0,7.0,10.0,15.0,53.0,47.0,2.0,3.0,1.0,0.0,443.0,388.0,86.0,85.0,-1,A,1,0,0,1,3.0,3.0,6.0,0.0,6.0,1.0,-5.0,-3.0,55.0,0.0,0.06666666666666667,-0.06666666666666667,1,0,0
Premier League,2023,1035104,2023-09-30 16:30:00+00:00,Tottenham Hotspur Stadium,S. Hooper,Tottenham,Liverpool,2,1,FT,8.0,4.0,24.0,12.0,65.0,35.0,5.0,6.0,0.0,2.0,662.0,364.0,91.0,77.0,1,H,3,1,0,0,5.0,8.0,13.0,-3.0,30.0,14.0,12.0,4.0,298.0,0.08333333333333333,0.08333333333333333,0.0,1,1,1
Premier League,2023,1035103,2023-10-01 13:00:00+00:00,The City Ground,P. Tierney,Nottingham Forest,Brentford,1,1,FT,1.0,5.0,6.0,18.0,41.0,59.0,3.0,2.0,1.0,0.0,407.0,578.0,79.0,85.0,0,D,2,0,1,0,4.0,2.0,6.0,2.0,-18.0,-6.0,-12.0,-4.0,-171.0,0.16666666666666666,0.05555555555555555,0.1111111111111111,0,0,0
Premier League,2023,1035113,2023-10-07 11:30:00+00:00,Kenilworth Road,J. Brooks,Luton,Tottenham,0,1,FT,2.0,4.0,12.0,15.0,33.0,67.0,2.0,3.0,0.0,1.0,252.0,553.0,67.0,86.0,-1,A,1,0,0,1,2.0,4.0,6.0,-2.0,-34.0,-19.0,-3.0,-2.0,-301.0,0.0,0.06666666666666667,-0.06666666666666667,0,1,0
Premier League,2023,1035116,2023-10-08 13:00:00+00:00,Molineux Stadium,R. Jones,Wolves,Aston Villa,1,1,FT,3.0,4.0,8.0,18.0,46.0,54.0,5.0,2.0,1.0,0.0,358.0,395.0,79.0,84.0,0,D,2,0,1,0,6.0,2.0,8.0,4.0,-8.0,-5.0,-10.0,-1.0,-37.0,0.125,0.05555555555555555,0.06944444444444445,0,0,0
Premier League,2023,1035121,2023-10-21 11:30:00+00:00,Anfield,C. Pawson,Liverpool,Everton,2,0,FT,6.0,1.0,26.0,6.0,78.0,22.0,1.0,3.0,0.0,1.0,742.0,213.0,87.0,53.0,2,H,2,1,0,0,1.0,4.0,5.0,-3.0,56.0,34.0,20.0,5.0,529.0,0.07692307692307693,0.0,0.07692307692307693,1,0,0
Premier League,2023,1035117,2023-10-21 14:00:00+00:00,Vitality Stadium,P. Tierney,Bournemouth,Wolves,1,2,FT,4.0,7.0,7.0,21.0,34.0,66.0,2.0,6.0,1.0,0.0,303.0,598.0,75.0,85.0,-1,A,3,0,0,1,3.0,6.0,9.0,-3.0,-32.0,-10.0,-14.0,-3.0,-295.0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0,0,0
Premier League,2023,1035122,2023-10-21 14:00:00+00:00,Etihad Stadium,R. Jones,Manchester City,Brighton,2,1,FT,6.0,3.0,10.0,5.0,55.0,45.0,4.0,2.0,1.0,0.0,609.0,506.0,90.0,88.0,1,H,3,1,0,0,5.0,2.0,7.0,3.0,10.0,2.0,5.0,3.0,103.0,0.2,0.2,0.0,1,0,0
Premier League,2023,1035119,2023-10-21 14:00:00+00:00,Gtech Community Stadium,J. Smith,Brentford,Burnley,3,0,FT,10.0,1.0,23.0,6.0,50.0,50.0,5.0,4.0,0.0,1.0,443.0,437.0,79.0,83.0,3,H,3,1,0,0,5.0,5.0,10.0,0.0,0.0,-4.0,17.0,9.0,6.0,0.13043478260869565,0.0,0.13043478260869565,0,0,0
Premier League,2023,1035146,2023-11-06 20:00:00+00:00,Tottenham Hotspur Stadium,M. Oliver,Tottenham,Chelsea,1,4,FT,5.0,8.0,8.0,17.0,39.0,61.0,3.0,5.0,2.0,0.0,317.0,502.0,79.0,87.0,-3,A,5,0,0,1,5.0,5.0,10.0,0.0,-22.0,-8.0,-9.0,-3.0,-185.0,0.125,0.23529411764705882,-0.11029411764705882,1,1,1
Premier League,2023,1035148,2023-11-11 15:00:00+00:00,Emirates Stadium,M. Oliver,Arsenal,Burnley,3,1,FT,6.0,5.0,16.0,8.0,64.0,36.0,0.0,1.0,1.0,0.0,561.0,334.0,86.0,79.0,2,H,4,1,0,0,1.0,1.0,2.0,0.0,28.0,7.0,8.0,1.0,227.0,0.1875,0.125,0.0625,1,0,0
Premier League,2023,1035150,2023-11-12 14:00:00+00:00,The American Express Community Stadium,J. Brooks,Brighton,Sheffield Utd,1,1,FT,6.0,1.0,11.0,9.0,61.0,39.0,3.0,2.0,1.0,0.0,627.0,396.0,87.0,79.0,0,D,2,0,1,0,4.0,2.0,6.0,2.0,22.0,8.0,2.0,5.0,231.0,0.09090909090909091,0.1111111111111111,-0.020202020202020193,0,0,0
Premier League,2023,1035300,2023-11-25 15:00:00+00:00,St. James' Park,S. Hooper,Newcastle,Chelsea,4,1,FT,5.0,4.0,14.0,7.0,54.0,46.0,4.0,6.0,0.0,1.0,482.0,423.0,86.0,84.0,3,H,5,1,0,0,4.0,7.0,11.0,-3.0,8.0,2.0,7.0,1.0,59.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0,1,0
Premier League,2023,1035301,2023-11-25 15:00:00+00:00,The City Ground,A. Taylor,Nottingham Forest,Brighton,2,3,FT,5.0,5.0,18.0,11.0,47.0,53.0,2.0,5.0,0.0,1.0,465.0,551.0,82.0,87.0,-1,A,5,0,0,1,2.0,6.0,8.0,-4.0,-6.0,-5.0,7.0,0.0,-86.0,0.1111111111111111,0.2727272727272727,-0.1616161616161616,0,0,0
Premier League,2023,1035307,2023-12-02 15:00:00+00:00,Turf Moor,C. Kavanagh,Burnley,Sheffield Utd,5,0,FT,7.0,3.0,19.0,6.0,64.0,36.0,2.0,7.0,0.0,1.0,570.0,334.0,84.0,72.0,5,H,5,1,0,0,2.0,8.0,10.0,-6.0,28.0,12.0,13.0,4.0,236.0,0.2631578947368421,0.0,0.2631578947368421,0,0,0
Premier League,2023,1035308,2023-12-03 14:00:00+00:00,Stamford Bridge,C. Pawson,Chelsea,Brighton,3,2,FT,5.0,9.0,8.0,18.0,32.0,68.0,5.0,5.0,1.0,0.0,306.0,645.0,80.0,90.0,1,H,5,1,0,0,6.0,5.0,11.0,1.0,-36.0,-10.0,-10.0,-4.0,-339.0,0.375,0.1111111111111111,0.2638888888888889,1,0,0
